0000000103,0000006800,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,095364,032916,054936,050136,035260,050195,034883,093912,034214,034883,093912,034214,025361,092947,024414,079110,095363,054933,074526,068290,096593
0000000104,0000006867,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,095672,032910,055086,050753,034953,050046,034035,093969,035007,034035,093969,035007,024386,093015,025325,078492,095670,055082,075058,068021,096461
0000000105,0000006933,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,095970,032904,055247,051372,034655,049885,033198,094003,035813,033198,094003,035813,023424,093055,026251,077873,095968,055243,075591,067759,096318
0000000106,0000007000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,096258,032898,055419,051993,034366,049713,032373,094013,036632,032373,094013,036632,022474,093069,027191,077252,096257,055415,076127,067506,096166
0000000107,0000007067,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,096537,032891,055602,052615,034087,049529,031558,094000,037463,031558,094000,037463,021538,093055,028146,076630,096536,055599,076663,067262,096005
0000000108,0000007133,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,096806,032885,055796,053238,033818,049335,030757,093962,038306,030757,093962,038306,020616,093014,029114,076007,096805,055793,077200,067026,095834
0000000109,0000007200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,097066,032879,056001,053862,033559,049131,029968,093901,039160,029968,093901,039160,019708,092945,030095,075383,097065,055997,077738,066798,095654
0000000110,0000007267,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,097315,032873,056216,054486,033309,048915,029192,093817,040025,029192,093817,040025,018816,092850,031089,074759,097314,056213,078276,066579,095464
0000000111,0000007333,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,097554,032866,056442,055110,033070,048689,028430,093708,040899,028430,093708,040899,017939,092727,032094,074136,097553,056439,078814,066370,095266
0000000112,0000007400,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,097782,032860,056678,055733,032842,048453,027682,093577,041784,027682,093577,041784,017079,092577,033110,073513,097781,056675,079351,066169,095058
0000000113,0000007467,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,098000,032854,056925,056354,032624,048207,026949,093421,042677,026949,093421,042677,016235,092401,034136,072891,097999,056921,079888,065977,094842
0000000114,0000007533,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,098208,032848,057181,056975,032416,047950,026231,093243,043578,026231,093243,043578,015409,092197,035172,072270,098207,057178,080423,065795,094617
0000000115,0000007600,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,098404,032842,057448,057593,032220,047684,025529,093041,044488,025529,093041,044488,014601,091967,036217,071652,098403,057444,080956,065622,094384
0000000116,0000007667,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,098590,032835,057724,058210,032034,047408,024842,092816,045405,024842,092816,045405,013811,091710,037270,071035,098589,057720,081488,065459,094142
0000000117,0000007733,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,098764,032829,058009,058824,031860,047122,024173,092568,046328,024173,092568,046328,013040,091426,038331,070422,098764,058006,082018,065305,093893
0000000118,0000007800,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,098928,032823,058304,059434,031696,046827,023520,092297,047257,023520,092297,047257,012288,091117,039400,069811,098927,058301,082545,065161,093635
0000000119,0000007867,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,099080,032817,058609,060042,031544,046523,022884,092004,048192,022884,092004,048192,011557,090781,040474,069204,099079,058605,083069,065027,093369
0000000120,0000007933,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,099220,032811,058922,060645,031403,046210,022267,091688,049132,022267,091688,049132,010845,090420,041554,068600,099220,058918,083590,064903,093095
0000000121,0000008000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,099350,032805,059244,061245,031274,045888,021667,091349,050076,021667,091349,050076,010154,090032,042640,068001,099349,059240,084107,064789,092814
0000000122,0000008067,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,099467,032799,059574,061840,031156,045557,021086,090989,051024,021086,090989,051024,009485,089620,043729,067406,099467,059571,084621,064685,092525
0000000123,0000008133,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,099574,032793,059913,062430,031050,045219,020523,090607,051975,020523,090607,051975,008837,089182,044822,066816,099573,059909,085130,064591,092230
0000000124,0000008200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,099668,032787,060260,063014,030956,044872,019980,090203,052929,019980,090203,052929,008211,088720,045919,066231,099668,060256,085635,064507,091927
0000000125,0000008267,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,099751,032782,060615,063593,030873,044517,019457,089779,053884,019457,089779,053884,007608,088233,047017,065652,099750,060611,086135,064433,091617
0000000126,0000008333,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,099822,032776,060978,064166,030802,044154,018953,089332,054841,018953,089332,054841,007027,087722,048117,065079,099821,060974,086630,064370,091301
0000000127,0000008400,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,099881,032770,061348,064733,030743,043784,018470,088866,055798,018470,088866,055798,006470,087187,049218,064512,099880,061344,087119,064317,090979
0000000128,0000008467,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,099928,032765,061725,065293,030695,043406,018007,088378,056756,018007,088378,056756,005936,086628,050319,063952,099928,061722,087603,064274,090650
